,normalization_fn,normalization_nu_fn,reg_fn_alpha,reg_fn_logmin,batch_size,length_cutoff_factor,initial_flow,learning_rate,number_epoch,step_per_epoch,B_beta,path_redraw,neighborhood,ExpectedReward,size,generators,reward_fn,heuristic_fn,initial_position
9584,1,0,-7.855711422845692,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6533172726631165,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9585,2,0,-9.67935871743487,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6513627171516418,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9586,1,0,-8.747494989979959,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6566223502159119,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9587,1,0,-7.665330661322645,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6512748003005981,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9588,2,0,-8.747494989979959,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6855157613754272,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9589,1,0,-5.150300601202405,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.7117951512336731,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9590,2,0,-8.186372745490981,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6711416244506836,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9591,2,0,-5.591182364729459,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6557945609092712,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9592,1,0,-5.651302605210421,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6627113819122314,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9593,2,0,-8.817635270541082,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6653860211372375,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9594,1,0,-6.643286573146293,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6768786907196045,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9595,1,0,-5.881763527054108,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6497867107391357,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9596,1,0,-8.336673346693386,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6838241219520569,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9597,1,0,-6.913827655310621,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6778801679611206,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9598,2,0,-9.849699398797595,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6626029014587402,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9599,1,0,-9.509018036072144,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6842516660690308,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9600,1,0,-9.438877755511022,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6590092182159424,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9601,2,0,-7.244488977955912,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6774287819862366,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9602,1,0,-6.803607214428858,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.662264347076416,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9603,1,0,-7.615230460921843,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6757519841194153,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9604,2,0,-9.549098196392784,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6418971419334412,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9605,1,0,-7.014028056112224,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6707218289375305,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9606,1,0,-5.601202404809619,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6749165058135986,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9607,1,0,-6.352705410821644,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6436091661453247,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9608,2,0,-5.290581162324649,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6879478693008423,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9609,1,0,-8.386773547094188,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6695466041564941,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9610,2,0,-9.138276553106213,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6816999316215515,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9611,1,0,-8.376753507014028,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6523640155792236,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9612,1,0,-7.585170340681363,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6698798537254333,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9613,1,0,-6.102204408817635,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6658070683479309,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9614,2,0,-9.308617234468938,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6632474064826965,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9615,2,0,-7.755511022044088,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.684884786605835,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9616,1,0,-7.935871743486974,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6547318696975708,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9617,2,0,-6.152304609218437,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6801055669784546,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9618,1,0,-5.320641282565131,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6954286694526672,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9619,2,0,-6.302605210420841,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6445090770721436,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9620,2,0,-9.348697394789578,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6895157098770142,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9621,2,0,-6.442885771543086,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6594272255897522,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9622,2,0,-5.551102204408818,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6474249362945557,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9623,2,0,-5.210420841683367,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6731071472167969,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9624,2,0,-8.537074148296593,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6602005362510681,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9625,1,0,-7.064128256513026,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6295966506004333,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9626,1,0,-5.841683366733467,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6853711605072021,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9627,2,0,-9.789579158316633,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6711317896842957,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9628,1,0,-6.753507014028056,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6655657887458801,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9629,2,0,-9.048096192384769,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6891017556190491,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9630,2,0,-6.032064128256513,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6623855233192444,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9631,1,0,-7.835671342685371,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6568192839622498,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9632,2,0,-5.200400801603206,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6946714520454407,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9633,2,0,-5.390781563126253,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6390806436538696,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9634,2,0,-6.422845691382766,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6791957020759583,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9635,1,0,-5.270541082164329,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.7091280221939087,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9636,1,0,-5.080160320641283,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.7739739418029785,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9637,2,0,-9.05811623246493,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6637275815010071,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9638,2,0,-9.35871743486974,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6524935364723206,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9639,1,0,-6.8937875751503,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6387035846710205,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9640,2,0,-7.605210420841683,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6544116139411926,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9641,2,0,-7.294589178356714,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6411886811256409,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9642,1,0,-5.62124248496994,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.65235435962677,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9643,1,0,-5.731462925851703,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.7064940929412842,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9644,2,0,-8.086172344689379,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6539257764816284,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9645,2,0,-8.607214428857716,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6648070216178894,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9646,2,0,-7.18436873747495,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6436169743537903,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9647,1,0,-8.547094188376754,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6568961143493652,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9648,2,0,-9.799599198396791,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6574081778526306,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9649,1,0,-8.40681362725451,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6881933212280273,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9650,2,0,-6.492985971943888,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6395647525787354,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9651,2,0,-7.034068136272545,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6653679609298706,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9652,2,0,-5.120240480961924,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6891064643859863,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9653,2,0,-5.070140280561122,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6967473030090332,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9654,1,0,-6.312625250501002,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6584134101867676,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9655,2,0,-6.062124248496994,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.676626443862915,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9656,1,0,-8.09619238476954,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6871695518493652,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9657,1,0,-8.326653306613226,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.671663761138916,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9658,2,0,-5.430861723446894,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6559777855873108,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9659,1,0,-6.022044088176353,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6749692559242249,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9660,1,0,-8.887775551102205,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6746582984924316,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9661,1,0,-9.208416833667334,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.7127617001533508,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9662,1,0,-7.525050100200401,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6685851216316223,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9663,2,0,-7.835671342685371,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6450662016868591,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9664,2,0,-6.382765531062125,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6736925840377808,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9665,1,0,-9.05811623246493,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6632209420204163,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9666,2,0,-5.631262525050101,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.682204008102417,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9667,2,0,-8.40681362725451,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6754904389381409,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9668,1,0,-8.937875751503006,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6539232134819031,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9669,1,0,-7.334669338677354,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.682754397392273,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9670,1,0,-9.719438877755511,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.682246744632721,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9671,1,0,-8.216432865731463,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.7012436389923096,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9672,1,0,-8.567134268537075,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6804376840591431,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9673,2,0,-6.58316633266533,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6767178177833557,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9674,1,0,-6.122244488977956,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6776281595230103,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9675,2,0,-5.280561122244489,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6717249155044556,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9676,2,0,-6.102204408817635,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.685582160949707,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9677,2,0,-9.238476953907815,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6633762717247009,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9678,2,0,-5.741482965931864,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6543760895729065,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9679,1,0,-7.084168336673347,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6777925491333008,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9680,1,0,-6.573146292585171,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6371340751647949,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9681,1,0,-7.374749498997996,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6536725759506226,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9682,1,0,-7.995991983967936,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6652618050575256,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9683,1,0,-7.915831663326653,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6664262413978577,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9684,2,0,-8.877755511022045,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6727220416069031,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9685,2,0,-6.6332665330661325,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6105149984359741,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9686,1,0,-5.140280561122244,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.7223423719406128,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9687,1,0,-8.026052104208418,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6829858422279358,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9688,2,0,-7.19438877755511,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6678962111473083,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9689,1,0,-5.190380761523047,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.7641729116439819,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9690,1,0,-8.46693386773547,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6628338098526001,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9691,2,0,-5.991983967935872,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6392083764076233,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9692,2,0,-7.975951903807616,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6733782291412354,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9693,2,0,-7.825651302605211,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6396358013153076,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9694,2,0,-9.859719438877756,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6523839235305786,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9695,1,0,-6.3727454909819645,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6983261108398438,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9696,2,0,-5.981963927855712,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6814160943031311,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9697,1,0,-7.875751503006012,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6373220086097717,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9698,2,0,-7.775551102204409,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.667684018611908,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
